REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,UHX8-105
PATNUM:,2025
FEDORN:,LEFT 
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19880217
LOWFRQ:,10500
HGHFRQ:,10700
GUNITS:,DBI/DBR
LWGAIN:,45.8
MDGAIN:,45.9
HGGAIN:,46.0
AZWIDT:,1.00
ELWIDT:,1.00
ATVSWR:,1.06
FRTOBA:,80.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,47
-180.00,-80.00,
-80.00,-80.00,
-60.00,-65.00,
-25.00,-60.00,
-20.00,-52.00,
-15.00,-51.00,
-11.00,-51.00,
-9.00,-41.00,
-6.00,-41.00,
-3.00,-27.90,
-1.80,-27.90,
-1.15,-20.00,
-1.00,-15.60,
-0.80,-9.60,
-0.70,-6.80,
-0.62,-5.00,
-0.50,-3.00,
-0.40,-2.00,
-0.32,-1.00,
-0.25,-0.60,
-0.18,-0.40,
-0.20,-0.20,
0.00,0.00,
0.20,-0.20,
0.18,-0.40,
0.25,-0.60,
0.32,-1.00,
0.40,-2.00,
0.50,-3.00,
0.62,-5.00,
0.70,-6.80,
0.80,-9.00,
1.00,-15.60,
1.15,-20.00,
2.00,-30.50,
3.00,-30.50,
3.80,-36.00,
6.00,-36.00,
6.50,-41.00,
9.00,-41.00,
10.00,-46.00,
15.00,-53.00,
32.00,-58.00,
41.50,-64.00,
60.00,-64.00,
85.00,-80.00,
180.00,-80.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,26
-180.00,-81.00,
-85.00,-81.00,
-80.00,-80.00,
-60.00,-76.00,
-50.00,-76.00,
-45.00,-73.00,
-15.00,-73.00,
-13.00,-73.00,
-11.00,-67.00,
-9.00,-67.00,
-8.00,-64.00,
-4.50,-64.00,
-3.00,-57.00,
-1.30,-33.00,
0.00,-33.00,
1.30,-33.00,
2.00,-40.00,
4.00,-54.00,
6.00,-54.00,
7.00,-65.00,
9.00,-65.00,
15.00,-69.00,
45.00,-69.00,
60.00,-74.00,
75.00,-81.00,
180.00,-81.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,48
-180.00,-80.00,
-80.00,-80.00,
-65.00,-68.00,
-30.00,-62.00,
-20.00,-51.00,
-15.00,-51.00,
-10.50,-51.00,
-9.00,-41.00,
-5.00,-41.00,
-4.00,-39.00,
-3.00,-26.70,
-1.30,-26.70,
-1.15,-20.00,
-1.00,-15.60,
-0.80,-9.60,
-0.70,-6.80,
-0.62,-5.00,
-0.50,-3.00,
-0.40,-2.00,
-0.32,-1.00,
-0.25,-0.60,
-0.18,-0.40,
-0.20,-0.20,
0.00,0.00,
0.20,-0.20,
0.18,-0.40,
0.25,-0.60,
0.32,-1.00,
0.40,-2.00,
0.50,-3.00,
0.62,-5.00,
0.70,-6.80,
0.80,-9.00,
1.00,-15.60,
1.15,-20.00,
2.00,-28.00,
3.00,-35.00,
6.00,-39.00,
6.40,-44.00,
10.00,-44.00,
11.00,-50.10,
15.00,-55.00,
35.00,-60.00,
45.00,-60.00,
50.00,-64.00,
60.00,-64.00,
85.00,-80.00,
180.00,-80.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,22
-180.00,-80.00,
-75.00,-80.00,
-65.00,-73.00,
-15.00,-73.00,
-13.50,-73.00,
-13.00,-71.00,
-9.50,-71.00,
-5.00,-64.00,
-3.00,-54.00,
-1.30,-33.00,
0.00,-33.00,
1.30,-33.00,
2.50,-50.00,
5.00,-58.00,
6.00,-58.00,
7.00,-64.00,
8.50,-64.00,
9.00,-67.00,
15.00,-72.00,
60.00,-72.00,
75.00,-80.00,
180.00,-80.00,
ENDFIL:,EOF
