REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,UMX12-6477
PATNUM:,4310
FEDORN:,LEFT 
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19961031
LOWFRQ:,7725
HGHFRQ:,8275
GUNITS:,DBI/DBR
LWGAIN:,46.4
MDGAIN:,47.1
HGGAIN:,47.3
AZWIDT:,0.70
ELWIDT:,0.70
ATVSWR:,1.15
FRTOBA:,77.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,73
-180.00,-78.00,
-91.00,-78.00,
-86.00,-76.00,
-70.00,-62.26,
-63.10,-62.26,
-60.00,-59.34,
-53.52,-59.34,
-50.00,-56.13,
-42.38,-56.13,
-40.00,-54.90,
-27.70,-54.90,
-25.00,-51.92,
-15.00,-51.92,
-12.91,-51.92,
-12.00,-46.50,
-9.70,-46.50,
-7.70,-41.36,
-6.40,-41.36,
-4.00,-35.76,
-2.64,-35.76,
-2.54,-35.53,
-2.40,-35.20,
-2.00,-26.00,
-1.84,-25.43,
-1.70,-25.18,
-1.56,-24.93,
-1.41,-24.19,
-1.27,-22.06,
-1.13,-17.92,
-0.99,-14.96,
-0.85,-11.01,
-0.71,-7.31,
-0.57,-4.04,
-0.42,-1.86,
-0.28,-0.57,
-0.14,-0.01,
0.00,0.00,
0.14,-0.10,
0.28,-1.05,
0.42,-2.61,
0.57,-4.89,
0.71,-8.06,
0.85,-11.24,
0.99,-16.29,
1.13,-20.34,
1.20,-22.48,
1.25,-23.50,
2.00,-24.00,
2.50,-35.63,
5.00,-35.63,
6.00,-36.13,
7.00,-40.65,
7.60,-40.97,
9.00,-40.97,
9.30,-42.69,
14.00,-42.69,
14.84,-47.18,
15.00,-47.19,
17.00,-47.18,
25.50,-52.03,
30.00,-52.03,
35.00,-56.63,
35.78,-56.95,
45.00,-56.95,
48.57,-58.08,
55.00,-58.08,
59.69,-60.48,
65.00,-60.48,
70.00,-61.05,
80.00,-71.00,
85.00,-71.00,
98.50,-78.00,
180.00,-78.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,34
-180.00,-78.00,
-86.00,-78.00,
-81.50,-75.00,
-75.00,-75.00,
-70.00,-74.14,
-63.37,-74.14,
-60.00,-71.23,
-52.08,-71.23,
-50.00,-68.82,
-45.00,-68.40,
-41.00,-66.00,
-10.50,-66.00,
-8.00,-61.00,
-5.50,-61.00,
-5.00,-60.00,
-4.50,-56.00,
-2.50,-56.00,
-1.00,-35.00,
0.00,-35.00,
1.00,-35.00,
2.30,-56.96,
12.80,-56.96,
13.90,-59.00,
15.00,-59.00,
16.00,-59.00,
23.61,-65.00,
32.00,-65.00,
33.21,-67.56,
48.00,-67.56,
52.00,-72.90,
70.00,-73.00,
77.00,-73.00,
82.00,-78.00,
180.00,-78.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,70
-180.00,-78.00,
-86.00,-78.00,
-80.00,-70.71,
-75.00,-67.61,
-70.00,-66.74,
-65.00,-63.78,
-57.61,-63.78,
-55.00,-59.09,
-47.85,-59.09,
-45.00,-55.85,
-38.55,-55.85,
-35.00,-54.40,
-25.71,-54.40,
-25.00,-53.67,
-20.00,-50.21,
-15.00,-50.21,
-12.19,-50.21,
-12.00,-48.68,
-9.54,-48.68,
-9.00,-45.46,
-8.00,-42.13,
-5.80,-42.13,
-5.00,-37.19,
-4.00,-37.19,
-3.40,-34.44,
-2.00,-27.50,
-1.41,-27.50,
-1.27,-26.88,
-1.13,-25.66,
-0.99,-18.08,
-0.85,-11.59,
-0.71,-7.18,
-0.57,-4.17,
-0.42,-1.99,
-0.28,-0.50,
-0.14,-0.01,
0.00,0.00,
0.14,-0.04,
0.28,-0.81,
0.42,-2.10,
0.57,-4.87,
0.71,-7.65,
0.85,-12.88,
0.99,-18.65,
1.13,-23.12,
1.27,-24.32,
1.36,-24.75,
2.00,-24.75,
2.65,-36.06,
4.00,-36.06,
4.18,-36.44,
6.00,-36.44,
7.00,-38.49,
7.67,-41.44,
10.00,-41.44,
10.63,-42.90,
12.00,-42.90,
12.40,-43.63,
14.00,-43.63,
15.00,-44.38,
15.38,-44.70,
28.00,-45.00,
41.00,-55.74,
45.00,-55.74,
47.59,-60.00,
72.00,-60.00,
81.50,-74.00,
90.00,-74.69,
92.00,-78.00,
180.00,-78.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,36
-180.00,-78.00,
-83.53,-78.00,
-80.00,-77.19,
-63.00,-77.19,
-53.00,-70.08,
-48.25,-70.08,
-45.00,-67.66,
-40.00,-67.54,
-15.00,-67.54,
-11.00,-67.54,
-10.00,-61.76,
-8.94,-61.76,
-8.00,-59.01,
-6.34,-59.01,
-6.00,-58.03,
-5.00,-57.44,
-3.20,-57.44,
-3.00,-57.23,
-2.45,-57.23,
-1.00,-35.00,
0.00,-35.00,
1.00,-35.00,
2.70,-55.00,
13.50,-55.00,
14.00,-56.19,
14.36,-59.00,
15.00,-59.00,
20.00,-59.00,
22.41,-63.71,
42.00,-63.71,
44.00,-67.25,
60.00,-67.25,
65.00,-71.32,
70.00,-72.68,
75.00,-78.00,
180.00,-78.00,
ENDFIL:,EOF
